,artist_name,pop_artist,tot_followers,track_name,avail_mark,rel_date,pop_track,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,hit,featuring,search,rel_month,rel_day,week_day_out
10179,Twenty One Pilots,87,20787165,Hometown,164,2015-05-15,67,0.0577,0.683,234947,0.753,0.00208,0.357,-5.564,0.0317,120.03,4,0.389,0,0,Twenty One Pilots Hometown,5,15,4
10180,T-SQUARE,46,38218,Night Cruise (Live Version),178,2016-01-20,6,0.133,0.756,401162,0.644,0.105,0.891,-10.317,0.0246,103.978,4,0.801,0,0,T-SQUARE Night Cruise (Live Version),1,20,2
10181,Travis Scott,94,17644313,Apple Pie,178,2015-09-04,62,0.0335,0.655,219360,0.496,0.0,0.156,-4.139,0.0364,137.945,4,0.28,0,0,Travis Scott Apple Pie,9,4,4
10182,Armin van Buuren,79,3891275,It's Killing Me (Mix Cut) - Original Mix,2,2015-12-18,2,4.98e-06,0.476,63627,0.986,0.929,0.582,-4.404,0.0558,132.0,4,0.862,0,0,Armin van Buuren It's Killing Me (Mix Cut) - Original Mix,12,18,4
10183,Bring Me The Horizon,81,3900006,Drown,178,2015-09-11,67,0.000102,0.405,222093,0.94,2.79e-05,0.719,-3.103,0.0844,143.126,4,0.24,0,0,Bring Me The Horizon Drown,9,11,4
10184,Armin van Buuren,79,3891275,The Light (Mix Cut) - Original Mix,2,2015-12-18,2,2.19e-05,0.405,112120,0.995,0.274,0.826,-5.822,0.0489,136.976,4,0.7,0,0,Armin van Buuren The Light (Mix Cut) - Original Mix,12,18,4
10185,The Game,76,3589800,The Game & Skrillex: El Chapo,134,2015-10-16,62,0.138,0.754,220079,0.909,0.0,0.281,-3.323,0.23,126.994,4,0.591,0,0,The Game The Game & Skrillex: El Chapo,10,16,4
10186,Armin van Buuren,79,3891275,Never Forget (Mix Cut) - Original Mix,2,2015-12-18,2,0.00603,0.42,57320,0.984,0.958,0.417,-6.023,0.0538,133.996,4,0.537,0,0,Armin van Buuren Never Forget (Mix Cut) - Original Mix,12,18,4
10187,Shawn Mendes,89,33795693,Life Of The Party,178,2015-04-14,66,0.0663,0.666,214533,0.615,0.0,0.111,-4.995,0.0314,113.978,4,0.161,0,0,Shawn Mendes Life Of The Party,4,14,1
10188,Armin van Buuren,79,3891275,Embrace (Mix Cut) - Extended Mix,2,2015-12-18,2,2.91e-05,0.577,64312,0.931,0.918,0.311,-7.346,0.0739,134.253,4,0.116,0,0,Armin van Buuren Embrace (Mix Cut) - Extended Mix,12,18,4
10189,Morgan Wallen,87,2122158,Stand Alone,167,2015-08-24,59,0.312,0.458,249755,0.545,2.76e-06,0.119,-6.248,0.0285,147.939,4,0.177,0,0,Morgan Wallen Stand Alone,8,24,0
10190,Armin van Buuren,79,3891275,Anahera (Mix Cut) - Extended Mix,2,2015-12-18,3,7.63e-05,0.379,100317,0.979,0.955,0.407,-6.416,0.0575,134.016,4,0.529,0,0,Armin van Buuren Anahera (Mix Cut) - Extended Mix,12,18,4
10191,Twenty One Pilots,87,20787165,Polarize,164,2015-05-15,65,0.122,0.597,226787,0.666,0.00302,0.1,-6.365,0.0418,164.992,4,0.626,0,0,Twenty One Pilots Polarize,5,15,4
10192,Armin van Buuren,79,3891275,Numb The Pain (Mix Cut) - Original Mix,2,2015-12-18,2,2.71e-05,0.501,76520,1.0,0.937,0.299,-5.767,0.0558,138.027,4,0.395,0,0,Armin van Buuren Numb The Pain (Mix Cut) - Original Mix,12,18,4
10193,Fetty Wap,76,4112562,RGF Island,147,2015-09-25,60,0.00116,0.746,173893,0.764,8.19e-06,0.0867,-5.066,0.0423,137.98,4,0.518,0,0,Fetty Wap RGF Island,9,25,4
10194,Armin van Buuren,79,3891275,The Dreamers (Mix Cut) - Original Mix,2,2015-12-18,2,5.72e-05,0.561,85973,0.864,0.769,0.123,-7.264,0.0447,134.014,4,0.156,0,0,Armin van Buuren The Dreamers (Mix Cut) - Original Mix,12,18,4
10195,Lin-Manuel Miranda,79,446634,Washington on Your Side,178,2015-09-25,62,0.165,0.884,181478,0.521,0.0,0.0756,-10.216,0.348,134.051,4,0.425,0,0,Lin-Manuel Miranda Washington on Your Side,9,25,4
10196,Armin van Buuren,79,3891275,Time Stood Still (Mix Cut) - Original Mix,2,2015-12-18,2,0.000162,0.473,101053,0.963,0.0388,0.0511,-6.326,0.0415,133.016,4,0.362,0,0,Armin van Buuren Time Stood Still (Mix Cut) - Original Mix,12,18,4
10197,A$AP Ferg,78,3030912,New Level (feat. Future),178,2015-12-18,62,0.0566,0.526,267212,0.655,0.0,0.116,-4.208,0.326,121.127,4,0.156,0,1,A$AP Ferg New Level (feat. Future),12,18,4
10198,Armin van Buuren,79,3891275,Escape (Mix Cut) - Heatbeat Remix,2,2015-12-18,3,2.73e-05,0.449,109093,0.99,0.646,0.146,-6.136,0.0728,131.974,4,0.507,0,0,Armin van Buuren Escape (Mix Cut) - Heatbeat Remix,12,18,4
10199,Halsey,88,15614007,New Americana,176,2015-08-28,65,0.0113,0.339,183808,0.707,0.0,0.337,-5.121,0.0428,173.993,4,0.359,0,0,Halsey New Americana,8,28,4
10200,Armin van Buuren,79,3891275,Heartfelt (Mix Cut) - Original Mix,2,2015-12-18,3,0.00054,0.387,64492,0.979,0.95,0.208,-7.842,0.047,133.97,4,0.599,0,0,Armin van Buuren Heartfelt (Mix Cut) - Original Mix,12,18,4
10201,The Weeknd,96,35101848,Dark Times,178,2015-08-28,65,0.116,0.501,260640,0.403,1.03e-05,0.124,-9.611,0.0747,132.608,3,0.27,0,0,The Weeknd Dark Times,8,28,4
10202,Armin van Buuren,79,3891275,Pegasus (Mix Cut) - Original Mix,2,2015-12-18,2,8.79e-05,0.404,30016,0.961,0.915,0.38,-7.525,0.0425,127.989,4,0.611,0,0,Armin van Buuren Pegasus (Mix Cut) - Original Mix,12,18,4
10203,One Direction,89,22445297,What a Feeling,178,2015-11-13,66,0.149,0.678,200533,0.869,0.0,0.0593,-4.345,0.0461,123.964,4,0.882,0,0,One Direction What a Feeling,11,13,4
10204,Armin van Buuren,79,3891275,Safe Inside You (Mix Cut) - Original Mix,2,2015-12-18,2,4.94e-05,0.412,126133,0.951,0.0256,0.577,-7.2,0.0416,137.062,4,0.356,0,0,Armin van Buuren Safe Inside You (Mix Cut) - Original Mix,12,18,4
10205,Tory Lanez,85,3815280,In For It,177,2015-01-15,64,0.0753,0.383,293307,0.531,0.000102,0.108,-7.814,0.0741,105.971,4,0.0375,0,0,Tory Lanez In For It,1,15,3
10206,Armin van Buuren,79,3891275,Elevation (Mix Cut) - Original Mix,2,2015-12-18,3,1.7e-05,0.459,42991,0.952,0.81,0.348,-7.202,0.0356,134.031,4,0.952,0,0,Armin van Buuren Elevation (Mix Cut) - Original Mix,12,18,4
10207,Various Artists,0,1244844,"Flashlight - From ""Pitch Perfect 2"" Soundtrack",178,2015-05-12,61,0.337,0.379,209560,0.618,5.1e-06,0.102,-7.065,0.0586,147.53,4,0.4,0,0,"Various Artists Flashlight - From ""Pitch Perfect 2"" Soundtrack",5,12,1
10208,Armin van Buuren,79,3891275,Someone Like You (Mix Cut) - Original Mix,2,2015-12-18,2,0.00688,0.539,70387,0.996,0.0,0.185,-9.614,0.0556,138.021,4,0.386,0,0,Armin van Buuren Someone Like You (Mix Cut) - Original Mix,12,18,4
10209,Lin-Manuel Miranda,79,446634,It's Quiet Uptown,178,2015-09-25,62,0.796,0.484,270172,0.187,0.0,0.0785,-14.076,0.0423,129.753,4,0.227,0,0,Lin-Manuel Miranda It's Quiet Uptown,9,25,4
10210,Armin van Buuren,79,3891275,All Of Us (Mix Cut) - Original Mix,2,2015-12-18,2,0.000212,0.468,91093,0.995,0.013,0.314,-6.067,0.0639,137.017,4,0.679,0,0,Armin van Buuren All Of Us (Mix Cut) - Original Mix,12,18,4
10211,Carrie Underwood,77,4705152,Dirty Laundry,178,2015-10-23,60,0.0595,0.456,204093,0.874,1.12e-05,0.111,-4.129,0.114,200.179,4,0.5,0,0,Carrie Underwood Dirty Laundry,10,23,4
10212,Armin van Buuren,79,3891275,Amistad (Mix Cut) - Original Mix,2,2015-12-18,2,2.5e-05,0.472,84080,0.987,0.956,0.374,-8.153,0.0535,137.008,4,0.884,0,0,Armin van Buuren Amistad (Mix Cut) - Original Mix,12,18,4
10213,Twenty One Pilots,87,20787165,Fairly Local,164,2015-05-15,65,0.0396,0.715,207160,0.723,8.57e-05,0.084,-5.993,0.0569,114.985,4,0.479,0,0,Twenty One Pilots Fairly Local,5,15,4
10214,Armin van Buuren,79,3891275,Impulse (Mix Cut) - Omnia Remix,2,2015-12-18,3,2.2e-05,0.416,42987,0.967,0.961,0.544,-4.917,0.0361,133.999,4,0.937,0,0,Armin van Buuren Impulse (Mix Cut) - Omnia Remix,12,18,4
10215,Rayland Baxter,60,125663,Yellow Eyes,132,2015-08-14,59,0.0948,0.496,230787,0.679,0.0,0.103,-7.898,0.0368,154.028,4,0.507,0,0,Rayland Baxter Yellow Eyes,8,14,4
10216,Armin van Buuren,79,3891275,Flying Kitten (Mix Cut) - Original Mix,2,2015-12-18,2,0.000109,0.389,55667,0.995,0.924,0.359,-7.299,0.0791,137.968,4,0.851,0,0,Armin van Buuren Flying Kitten (Mix Cut) - Original Mix,12,18,4
10217,Yelawolf,72,1799355,Best Friend,177,2015-04-21,62,0.0174,0.75,314280,0.906,0.0,0.0551,-5.028,0.0477,135.96,4,0.562,0,0,Yelawolf Best Friend,4,21,1
10218,Armin van Buuren,79,3891275,101010 (The Perfect Ten) [Mix Cut] - Original Mix,2,2015-12-18,3,1.4e-05,0.457,71120,0.981,0.961,0.275,-5.191,0.054,135.014,4,0.704,0,0,Armin van Buuren 101010 (The Perfect Ten) [Mix Cut] - Original Mix,12,18,4
10219,The Weeknd,96,35101848,Shameless,178,2015-08-28,65,0.147,0.603,253507,0.563,0.0,0.109,-8.313,0.027,100.06,4,0.234,0,0,The Weeknd Shameless,8,28,4
10220,Armin van Buuren,79,3891275,Es Vedra (Mix Cut) - Original Mix,2,2015-12-18,2,3.54e-06,0.384,83693,0.95,0.952,0.305,-7.182,0.0477,138.027,4,0.12,0,0,Armin van Buuren Es Vedra (Mix Cut) - Original Mix,12,18,4
10221,Justin Bieber,98,48265045,Company,162,2015-11-13,69,0.132,0.59,208120,0.797,0.0,0.0846,-4.901,0.0614,94.948,4,0.425,0,0,Justin Bieber Company,11,13,4
10222,Armin van Buuren,79,3891275,Don (Mix Cut) - Original Mix,2,2015-12-18,3,0.000943,0.544,100307,0.973,0.0704,0.575,-5.728,0.0362,134.048,4,0.694,0,0,Armin van Buuren Don (Mix Cut) - Original Mix,12,18,4
10223,Stick Figure,71,382011,Smokin' Love (with Collie Buddz),171,2015-11-13,61,0.409,0.764,214206,0.625,0.00126,0.104,-7.453,0.0724,82.525,4,0.85,0,0,Stick Figure Smokin' Love (with Collie Buddz),11,13,4
10224,Armin van Buuren,79,3891275,Carnation (Mix Cut) - Original Mix,2,2015-12-18,2,1.29e-05,0.496,71640,0.944,0.957,0.647,-7.506,0.0506,133.989,4,0.53,0,0,Armin van Buuren Carnation (Mix Cut) - Original Mix,12,18,4
10226,Armin van Buuren,79,3891275,Freaks (Mix Cut) - Festival Mix,2,2015-12-18,2,7.01e-06,0.541,87760,0.98,0.911,0.328,-6.452,0.052,133.998,4,0.387,0,0,Armin van Buuren Freaks (Mix Cut) - Festival Mix,12,18,4
10227,Zedd,81,5507701,I Want You To Know,174,2015-05-18,66,0.00537,0.58,240000,0.846,6.62e-06,0.145,-2.876,0.0573,129.998,4,0.366,0,0,Zedd I Want You To Know,5,18,0
10228,Armin van Buuren,79,3891275,Knockout (Mix Cut) - Original Mix,2,2015-12-18,3,0.000105,0.435,56389,0.918,0.887,0.11,-7.813,0.0399,134.055,4,0.96,0,0,Armin van Buuren Knockout (Mix Cut) - Original Mix,12,18,4
10229,Jonas Blue,81,3305120,Fast Car,177,2015-12-04,68,0.484,0.644,212424,0.57,0.0,0.299,-6.994,0.052,113.945,4,0.527,0,0,Jonas Blue Fast Car,12,4,4
10230,Armin van Buuren,79,3891275,Destiny (Mix Cut) - Extended Mix,2,2015-12-18,3,0.000381,0.494,103355,0.953,0.00698,0.176,-6.489,0.0406,130.029,4,0.803,0,0,Armin van Buuren Destiny (Mix Cut) - Extended Mix,12,18,4
10231,Flo Rida,84,8155391,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",162,2015-04-07,68,0.0242,0.854,224258,0.766,0.0,0.0793,-4.697,0.141,118.004,4,0.784,0,1,"Flo Rida I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",4,7,1
10232,Armin van Buuren,79,3891275,Origami (Mix Cut) - Original Mix,2,2015-12-18,2,0.000335,0.473,58173,0.982,0.949,0.34,-7.466,0.0478,132.006,4,0.263,0,0,Armin van Buuren Origami (Mix Cut) - Original Mix,12,18,4
10233,Lil Peep,87,7489769,ghost boy,178,2015-09-18,65,0.0325,0.662,130973,0.586,0.00418,0.153,-6.287,0.0251,107.993,4,0.0724,0,0,Lil Peep ghost boy,9,18,4
10234,Armin van Buuren,79,3891275,Disappear (Mix Cut) - DRYM Remix,2,2015-12-18,3,9.3e-05,0.493,87267,0.961,0.67,0.236,-5.896,0.0345,132.0,4,0.451,0,0,Armin van Buuren Disappear (Mix Cut) - DRYM Remix,12,18,4
10235,AJR,80,1898882,Let the Games Begin,176,2015-10-23,61,0.127,0.664,201004,0.698,0.0,0.118,-5.084,0.067,135.023,4,0.573,0,0,AJR Let the Games Begin,10,23,4
10236,Armin van Buuren,79,3891275,Hammer Blow (Mix Cut) - Eximinds Remix,2,2015-12-18,2,0.000649,0.5,72720,0.983,0.965,0.364,-5.907,0.063,132.043,4,0.782,0,0,Armin van Buuren Hammer Blow (Mix Cut) - Eximinds Remix,12,18,4
10237,$uicideboy$,87,3465711,Gloss of Blood,177,2015-05-08,61,0.215,0.674,104211,0.403,0.0231,0.402,-8.076,0.0749,119.922,4,0.106,0,0,$uicideboy$ Gloss of Blood,5,8,4
10238,Armin van Buuren,79,3891275,New Day (Mix Cut) - Mino Safy Remix,2,2015-12-18,3,0.00219,0.491,59061,0.899,0.825,0.112,-9.272,0.0328,129.975,4,0.641,0,0,Armin van Buuren New Day (Mix Cut) - Mino Safy Remix,12,18,4
10239,Breaking Benjamin,76,3594000,Ashes of Eden,169,2015-06-23,62,0.0561,0.241,293640,0.534,2.13e-06,0.103,-7.207,0.0321,159.974,4,0.277,0,0,Breaking Benjamin Ashes of Eden,6,23,1
10240,Armin van Buuren,79,3891275,Divinity (Mix Cut) - Spark & Shade Remix,2,2015-12-18,2,0.0175,0.493,43653,0.998,0.936,0.283,-5.396,0.0522,132.012,4,0.803,0,0,Armin van Buuren Divinity (Mix Cut) - Spark & Shade Remix,12,18,4
10241,Fall Out Boy,83,8953299,Irresistible,177,2015-01-20,63,0.0706,0.484,206507,0.938,0.0,0.236,-3.123,0.112,165.049,4,0.444,0,0,Fall Out Boy Irresistible,1,20,1
10242,Armin van Buuren,79,3891275,Juno (Mix Cut) - Original Mix,2,2015-12-18,2,0.000168,0.503,58200,0.862,0.988,0.484,-8.061,0.118,131.964,4,0.303,0,0,Armin van Buuren Juno (Mix Cut) - Original Mix,12,18,4
10244,Armin van Buuren,79,3891275,In Principio (Mix Cut) - Original Mix,2,2015-12-18,2,0.000156,0.443,42987,0.97,0.0015,0.754,-5.88,0.0652,134.075,4,0.101,0,0,Armin van Buuren In Principio (Mix Cut) - Original Mix,12,18,4
10245,Maddie & Tae,68,775211,Girl In A Country Song,4,2015-06-02,57,0.285,0.59,217840,0.908,0.0,0.36,-3.789,0.084,160.028,4,0.874,0,0,Maddie & Tae Girl In A Country Song,6,2,1
10246,Armin van Buuren,79,3891275,Shipwreck (Mix Cut) - Original Mix,2,2015-12-18,2,0.00155,0.431,85333,0.968,0.91,0.826,-6.221,0.0645,134.977,4,0.304,0,0,Armin van Buuren Shipwreck (Mix Cut) - Original Mix,12,18,4
10247,One Direction,89,22445297,Temporary Fix,178,2015-11-13,66,9.17e-05,0.556,175013,0.902,0.0,0.0888,-5.143,0.0449,145.914,4,0.96,0,0,One Direction Temporary Fix,11,13,4
10248,Armin van Buuren,79,3891275,Rush (Mix Cut) - Original Mix,2,2015-12-18,2,9.74e-06,0.377,86400,0.947,0.0045,0.373,-6.542,0.0426,133.975,4,0.513,0,0,Armin van Buuren Rush (Mix Cut) - Original Mix,12,18,4
10249,Los Ángeles Azules,79,4735780,Mis Sentimientos,1,2015-10-16,57,0.223,0.749,216987,0.7,0.000218,0.0716,-4.717,0.0314,92.991,4,0.836,0,0,Los Ángeles Azules Mis Sentimientos,10,16,4
10250,Armin van Buuren,79,3891275,Multiverse (Mix Cut) - Original Mix,2,2015-12-18,3,3.01e-06,0.471,57293,0.928,0.96,0.272,-6.982,0.0442,134.055,4,0.638,0,0,Armin van Buuren Multiverse (Mix Cut) - Original Mix,12,18,4
10251,Bea Miller,76,2388164,Fire N Gold,2,2015-01-01,58,0.00463,0.539,211573,0.869,0.0,0.324,-5.341,0.0471,143.987,4,0.362,0,0,Bea Miller Fire N Gold,1,1,3
10252,Armin van Buuren,79,3891275,Frontera (Mix Cut) - Original Mix,2,2015-12-18,3,0.00114,0.438,71640,0.981,0.965,0.27,-5.396,0.0485,134.051,4,0.247,0,0,Armin van Buuren Frontera (Mix Cut) - Original Mix,12,18,4
10253,Future,91,10469569,Stick Talk,177,2015-07-17,60,0.0265,0.729,171333,0.672,0.0,0.244,-6.749,0.282,159.903,4,0.595,0,0,Future Stick Talk,7,17,4
10254,Armin van Buuren,79,3891275,Serenity (Mix Cut) - Original Mix,2,2015-12-18,2,0.00173,0.527,71640,0.995,0.97,0.394,-5.067,0.083,133.999,4,0.533,0,0,Armin van Buuren Serenity (Mix Cut) - Original Mix,12,18,4
10255,Sam Feldt,80,638143,Show Me Love - EDX Remix / Radio Edit,174,2015-07-24,62,0.308,0.836,180336,0.665,0.000925,0.0714,-5.779,0.0745,120.997,4,0.677,0,0,Sam Feldt Show Me Love - EDX Remix / Radio Edit,7,24,4
10256,Armin van Buuren,79,3891275,Endless Horizon (Mix Cut) - Heatbeat Remix,2,2015-12-18,3,5.65e-05,0.51,85973,0.965,0.901,0.0704,-6.524,0.0449,133.98,4,0.724,0,0,Armin van Buuren Endless Horizon (Mix Cut) - Heatbeat Remix,12,18,4
10257,Rain Sounds,72,58990,Gentle Rain Fall,178,2015-06-06,62,4.84e-05,0.0822,68011,0.814,0.989,0.499,-24.379,0.0564,173.199,3,0.0298,0,0,Rain Sounds Gentle Rain Fall,6,6,5
10258,Armin van Buuren,79,3891275,The Truth We Can't Escape (Mix Cut) - Original Mix,2,2015-12-18,3,7.35e-05,0.518,88623,0.953,0.839,0.45,-8.108,0.0341,129.978,4,0.554,0,0,Armin van Buuren The Truth We Can't Escape (Mix Cut) - Original Mix,12,18,4
10259,blackbear,87,4255538,weak when ur around,177,2015-06-02,63,0.678,0.769,169500,0.323,0.0,0.116,-12.887,0.0524,94.977,4,0.574,0,0,blackbear weak when ur around,6,2,1
10260,Armin van Buuren,79,3891275,Imagineer (Mix Cut) - Alex M.O.R.P.H. Remix,2,2015-12-18,2,0.00298,0.427,57307,0.995,0.906,0.659,-5.599,0.048,134.002,4,0.787,0,0,Armin van Buuren Imagineer (Mix Cut) - Alex M.O.R.P.H. Remix,12,18,4
10261,Chris Stapleton,81,3450660,Might As Well Get Stoned,178,2015-05-04,59,0.146,0.569,277067,0.571,0.0304,0.155,-8.393,0.0311,121.698,4,0.635,0,0,Chris Stapleton Might As Well Get Stoned,5,4,0
10262,Armin van Buuren,79,3891275,Overload (Mix Cut) - Original Mix,2,2015-12-18,3,6.11e-05,0.494,57303,0.974,0.698,0.339,-7.88,0.0371,134.036,4,0.795,0,0,Armin van Buuren Overload (Mix Cut) - Original Mix,12,18,4
10263,Farruko,91,10455052,Chillax (feat. Ky-Mani Marley),178,2015-10-23,72,0.0724,0.827,197840,0.646,0.0,0.247,-4.727,0.0766,92.057,4,0.512,0,1,Farruko Chillax (feat. Ky-Mani Marley),10,23,4
10264,Armin van Buuren,79,3891275,Safe In The Sky (Mix Cut) - Cold Rush Remix,2,2015-12-18,2,5.5e-05,0.54,68747,0.975,0.000773,0.438,-8.08,0.118,138.01,4,0.471,0,0,Armin van Buuren Safe In The Sky (Mix Cut) - Cold Rush Remix,12,18,4
10265,Major Lazer,82,6221312,Powerful,40,2015-11-27,60,0.121,0.598,206327,0.792,0.0,0.158,-4.043,0.0478,97.479,3,0.732,0,0,Major Lazer Powerful,11,27,4
10266,Armin van Buuren,79,3891275,Now We Are Talking (Mix Cut) - Original Mix,2,2015-12-18,3,0.00027,0.514,58173,0.98,0.913,0.106,-6.536,0.0358,132.004,4,0.592,0,0,Armin van Buuren Now We Are Talking (Mix Cut) - Original Mix,12,18,4
10267,Bring Me The Horizon,81,3900006,Follow You,178,2015-09-11,67,0.0765,0.54,231107,0.661,0.0,0.125,-5.534,0.0381,90.012,4,0.506,0,0,Bring Me The Horizon Follow You,9,11,4
10268,Armin van Buuren,79,3891275,The Tribe (Mix Cut) - Original Mix,2,2015-12-18,2,5.5e-05,0.525,70067,0.99,0.83,0.317,-7.744,0.0678,136.98,4,0.223,0,0,Armin van Buuren The Tribe (Mix Cut) - Original Mix,12,18,4
10269,Tame Impala,82,5052790,Nangs,177,2015-07-17,62,0.159,0.536,107533,0.526,0.847,0.128,-9.754,0.181,167.608,4,0.434,0,0,Tame Impala Nangs,7,17,4
10270,Severin Waites,0,5,new years 20156,178,2021-02-15,0,0.0093,0.627,305143,0.602,0.308,0.277,-8.118,0.0398,140.051,4,0.044,0,0,Severin Waites new years 20156,2,15,0
10271,BTS,99,36851515,Butterfly,175,2015-11-30,69,0.0149,0.448,238862,0.776,0.0,0.12,-4.498,0.0571,149.806,4,0.294,0,0,BTS Butterfly,11,30,0
10272,Pan Papason,2,556,2000 Years Ago - 2015 Years Ago Mix,177,2015-02-23,0,0.000202,0.548,451966,0.905,0.608,0.406,-10.746,0.0409,144.98,4,0.32,0,0,Pan Papason 2000 Years Ago - 2015 Years Ago Mix,2,23,0
10273,2 Chainz,83,6476324,Watch Out,175,2015-07-22,59,0.826,0.899,207813,0.504,0.0,0.052,-6.758,0.5,129.89,4,0.537,0,0,2 Chainz Watch Out,7,22,2
10274,Various Artists,0,1244844,Happy New Year 2015,178,2021-07-21,0,0.0276,0.806,260676,0.763,0.84,0.0949,-11.175,0.0617,124.985,4,0.222,0,0,Various Artists Happy New Year 2015,7,21,2
10275,Tame Impala,82,5052790,The Moment,177,2015-07-17,63,0.000296,0.547,255413,0.827,0.101,0.0858,-6.036,0.0468,119.089,4,0.451,0,0,Tame Impala The Moment,7,17,4
10276,Mega Ran,44,21408,Year in Gaming 2015,178,2015-12-14,0,0.295,0.504,244011,0.747,0.0,0.141,-9.752,0.329,178.122,4,0.815,0,0,Mega Ran Year in Gaming 2015,12,14,0
10277,Ella Eyre,71,702267,We Don't Have To Take Our Clothes Off,2,2015-01-12,58,0.953,0.572,230711,0.231,3.88e-06,0.111,-6.316,0.0334,96.729,3,0.332,0,0,Ella Eyre We Don't Have To Take Our Clothes Off,1,12,0
10278,Cj Vasoff,0,1,Happy New Year 2015,177,2015-11-16,0,2.57e-05,0.824,263941,0.74,0.52,0.103,-6.604,0.0793,130.003,4,0.039,0,0,Cj Vasoff Happy New Year 2015,11,16,0
10279,Carly Rae Jepsen,76,4672086,I Really Like You,177,2015-01-01,68,0.00564,0.62,204764,0.805,9.15e-05,0.285,-5.538,0.0417,122.062,4,0.586,0,0,Carly Rae Jepsen I Really Like You,1,1,3
10280,Song a Day,31,3624,New Years Eve 2015,177,2015-10-01,0,0.847,0.699,163265,0.0741,0.0,0.119,-16.697,0.155,126.993,4,0.346,0,0,Song a Day New Years Eve 2015,10,1,3
10281,Caravan Palace,67,832560,Comics,1,2015-10-16,57,0.000869,0.552,212597,0.835,0.0285,0.417,-5.698,0.0796,89.999,4,0.564,0,0,Caravan Palace Comics,10,16,4
10283,Kid Ink,75,2684006,Promise (feat. Fetty Wap),178,2015-12-25,64,0.0599,0.797,224240,0.469,0.0,0.0753,-8.112,0.0646,103.057,4,0.481,0,1,Kid Ink Promise (feat. Fetty Wap),12,25,4
10285,Lin-Manuel Miranda,79,446634,Cabinet Battle #2,178,2015-09-25,61,0.0582,0.753,142640,0.539,0.0,0.353,-9.117,0.537,99.455,4,0.519,0,0,Lin-Manuel Miranda Cabinet Battle #2,9,25,4
10287,Lin-Manuel Miranda,79,446634,I Know Him,178,2015-09-25,61,0.649,0.67,97980,0.436,0.0,0.722,-8.636,0.364,121.581,4,0.378,0,0,Lin-Manuel Miranda I Know Him,9,25,4
10288,OldMieroo,0,0,Starting the year 2015,178,2015-11-03,0,0.183,0.673,148167,0.923,0.843,0.398,-6.651,0.112,127.975,4,0.499,0,0,OldMieroo Starting the year 2015,11,3,1
10289,Hollywood Undead,75,2011483,Day Of The Dead,178,2015-03-31,63,0.000831,0.536,235240,0.968,3.05e-05,0.092,-2.373,0.0891,86.036,4,0.57,0,0,Hollywood Undead Day Of The Dead,3,31,1
10291,Morgan Wallen,87,2122158,Man of the South,167,2015-08-24,58,0.0047,0.413,213348,0.889,0.0,0.348,-3.924,0.0503,177.973,4,0.602,0,0,Morgan Wallen Man of the South,8,24,0
10292,David Allen Style,0,39,"Better (""New Year, New Me"" New Years 2015)",178,2015-10-03,0,0.139,0.663,165042,0.685,0.0,0.146,-10.817,0.301,139.863,4,0.496,0,0,"David Allen Style Better (""New Year, New Me"" New Years 2015)",10,3,5
10293,Phony Ppl,59,215613,Why iii Love The Moon.,178,2015-01-13,62,0.547,0.706,331827,0.483,1.94e-06,0.136,-7.929,0.0393,92.002,4,0.663,0,0,Phony Ppl Why iii Love The Moon.,1,13,1
10294,Fleshcassette,0,23,First of the Year 2015,178,2020-10-09,0,0.00311,0.654,198000,0.274,0.826,0.0813,-15.596,0.111,174.016,4,0.499,0,0,Fleshcassette First of the Year 2015,10,9,4
10295,Petit Biscuit,72,878737,Night Trouble,178,2015-01-01,67,0.951,0.411,391257,0.364,0.93,0.126,-15.335,0.0743,95.967,3,0.0685,0,0,Petit Biscuit Night Trouble,1,1,3
10296,Black Stripe,0,27,New Year 2015 - Original Mix,178,2015-03-05,0,0.000141,0.566,253130,0.738,0.586,0.0688,-5.282,0.048,128.016,4,0.315,0,0,Black Stripe New Year 2015 - Original Mix,3,5,3
10297,Lana Del Rey,87,13638076,High By The Beach,173,2015-09-18,66,0.244,0.536,257573,0.486,0.00788,0.12,-11.067,0.0346,131.988,4,0.0968,0,0,Lana Del Rey High By The Beach,9,18,4
10298,Hot Tuna,40,58189,Happy New Year 2015 - Live,178,2015-02-24,0,0.575,0.449,338307,0.549,0.0,0.412,-11.554,0.824,135.126,3,0.282,0,0,Hot Tuna Happy New Year 2015 - Live,2,24,1
10300,Various Artists,0,1244844,Happy New Year 2015 - Radio Edit,177,2018-06-16,0,0.0258,0.806,260640,0.741,0.761,0.0967,-11.162,0.0628,125.01,4,0.234,0,0,Various Artists Happy New Year 2015 - Radio Edit,6,16,5
